"Betweenness","Closeness","Degree","Eigenvector","Information","LAC","name","Network","selected","shared name","Subgragh"
"397.7478239799982","0.3541300527240773","12.0","0.021623030304908752","3.9457528591156006","6.166666666666667","CCR5","7.765909090909091","false","CCR5","1.1152772096E10"
"0.0","0.296759941089838","8.0","0.0063910516910254955","3.4787912368774414","7.0","PTGER1","8.0","false","PTGER1","9.74308928E8"
"1097.4204590693328","0.3519650655021834","12.0","0.018775679171085358","3.9457528591156006","5.5","ADRB2","7.11439393939394","false","ADRB2","8.408953856E9"
"442.9055894142277","0.35950044603033005","13.0","0.026462089270353317","4.032747268676758","6.3076923076923075","CHRM1","8.220454545454544","false","CHRM1","1.6703154176E10"
"0.0","0.296759941089838","8.0","0.0063910516910254955","3.4787912368774414","7.0","CCR3","8.0","false","CCR3","9.74308928E8"
"5684.2707902221655","0.3710865561694291","24.0","0.0334792360663414","4.6147379875183105","4.166666666666667","F2","11.195274354801208","false","F2","2.6736273408E10"
"46.73325025150518","0.31386292834890966","4.0","0.005698270630091429","2.660248279571533","0.5","TGM2","0.6666666666666666","false","TGM2","7.7452544E8"
"259.4913837690714","0.33808724832214765","7.0","0.009532060474157333","3.3192126750946045","2.0","CFTR","2.433333333333333","false","CFTR","2.167323648E9"
"203.63266689130478","0.27010723860589814","2.0","6.499226437881589E-4","1.9662657976150513","0.0","PDE4A","0.0","false","PDE4A","1.0075704E7"
"6964.894561123044","0.4264550264550265","64.0","0.1593598574399948","5.20282506942749","12.59375","GRB2","37.27493541044935","false","GRB2","6.05770350592E11"
"15027.336003519644","0.4774881516587678","91.0","0.22440283000469208","5.32735013961792","15.406593406593407","SRC","58.030799879062435","false","SRC","1.201175003136E12"
"1154.2414924475288","0.325","7.0","0.00501931132748723","3.3192126750946045","1.1428571428571428","SERPINE1","1.9999999999999998","false","SERPINE1","6.0095168E8"
"3390.6729717964245","0.38787295476419636","49.0","0.10604367405176163","5.081405162811279","8.73469387755102","PLCG1","21.993112405767015","false","PLCG1","2.68238077952E11"
"666.272345248144","0.3724584103512015","15.0","0.04368435963988304","4.182602405548096","4.533333333333333","NOS3","5.071428571428571","false","NOS3","4.5519949824E10"
"1547.3028195912432","0.40584088620342396","43.0","0.13075153529644012","5.012287139892578","12.511627906976743","JAK2","20.506126023552884","false","JAK2","4.07796219904E11"
"0.0","0.26671078755790867","2.0","0.0011048093438148499","1.9662657976150513","1.0","AHCY","2.0","false","AHCY","2.9116394E7"
"192.4966624406417","0.3257881972514147","6.0","0.01059090718626976","3.1343536376953125","3.0","DNMT3A","4.4","false","DNMT3A","2.675616256E9"
"690.6667763091411","0.36208445642407905","10.0","0.023409955203533173","3.7403573989868164","4.0","DNMT1","5.688888888888888","false","DNMT1","1.3072346112E10"
"2102.1649136307124","0.3738404452690167","9.0","0.029859278351068497","3.6179468631744385","3.111111111111111","AHR","3.7083333333333335","false","AHR","2.1267113984E10"
"1963.8907757213017","0.41460905349794236","30.0","0.07898817956447601","4.784839153289795","7.6","AR","10.403958879876184","false","AR","1.48824702976E11"
"445.5095102133414","0.28601845280340665","4.0","0.0012154454598203301","2.660248279571533","1.5","CYP1B1","1.9999999999999998","false","CYP1B1","3.52391E7"
"461.6888253259561","0.39509803921568626","21.0","0.06016835942864418","4.501981735229492","7.714285714285714","HSP90AB1","9.934381957911368","false","HSP90AB1","8.6354763776E10"
"3863.921547027772","0.4375678610206297","53.0","0.1353381872177124","5.119748592376709","12.339622641509434","RELA","24.99508342612887","false","RELA","4.36909080576E11"
"1555.1587912665757","0.42510548523206754","41.0","0.137415811419487","4.9853739738464355","13.268292682926829","STAT1","19.5784247232919","false","STAT1","4.50425454592E11"
"8928.33308530812","0.33555370524562866","18.0","0.007010926958173513","4.361743927001953","3.4444444444444446","CYP1A1","7.984221170985877","false","CYP1A1","1.172487168E9"
"7950.081661996908","0.44383259911894274","44.0","0.12313787639141083","5.024949073791504","12.0","ESR1","20.989609917096235","false","ESR1","3.61687547904E11"
"9213.780879479391","0.45230078563411896","68.0","0.1519254595041275","5.226958274841309","9.911764705882353","HSP90AA1","30.369666004439324","false","HSP90AA1","5.50567673856E11"
"86.11818392453486","0.2560355781448539","10.0","3.718785010278225E-4","3.7403573989868164","4.8","AKR1C1","5.944444444444444","false","AKR1C1","3300006.75"
"3.371865780241804","0.2486119679210364","7.0","2.195493143517524E-4","3.3192126750946045","5.428571428571429","SRD5A1","6.333333333333334","false","SRD5A1","1150375.375"
"209.706259442922","0.2553865652724968","10.0","3.425425384193659E-4","3.7403573989868164","5.8","CYP11B1","8.25","false","CYP11B1","2799857.25"
"595.2762290934734","0.266006600660066","10.0","6.006420589983463E-4","3.7403573989868164","3.8","CYP2A6","5.416666666666666","false","CYP2A6","8606801.0"
"209.706259442922","0.2553865652724968","10.0","3.425425384193659E-4","3.7403573989868164","5.8","CYP11B2","8.25","false","CYP11B2","2799857.25"
"97.53666157786097","0.25816784112748237","7.0","4.413505084812641E-4","3.3192126750946045","3.4285714285714284","CYP2D6","3.9999999999999996","false","CYP2D6","4647119.0"
"178.1615612630336","0.2633986928104575","12.0","5.00520458444953E-4","3.9457528591156006","6.333333333333333","CYP17A1","9.406060606060606","false","CYP17A1","5977436.0"
"660.3487598989739","0.2646093237032173","14.0","6.165868835523725E-4","4.111307144165039","6.285714285714286","HSD3B2","11.35050505050505","false","HSD3B2","9070721.0"
"3.371865780241804","0.2486119679210364","7.0","2.195493143517524E-4","3.3192126750946045","5.428571428571429","SRD5A2","6.333333333333334","false","SRD5A2","1150375.375"
"8541.715737760605","0.4492753623188406","62.0","0.14509953558444977","5.189696311950684","10.0","AKT1","26.318131187302274","false","AKT1","5.02205906944E11"
"2024.8785533561181","0.3998015873015873","25.0","0.06592448800802231","4.647572994232178","6.24","RPS6KB1","7.8718752008225685","false","RPS6KB1","1.03667621888E11"
"2034.7992595247538","0.42510548523206754","40.0","0.10944989323616028","4.971054553985596","10.15","NFKB1","15.958355581005382","false","NFKB1","2.85746364416E11"
"196.01292629417676","0.39471106758080315","26.0","0.104643814265728","4.678389072418213","13.153846153846153","IL2","13.954444444444444","false","IL2","2.6120208384E11"
"56.983452732627356","0.3109567901234568","3.0","0.005921620409935713","2.3493075370788574","0.6666666666666666","LNPEP","1.0","false","LNPEP","8.36434688E8"
"83.992496342324","0.3640469738030714","9.0","0.028739089146256447","3.6179468631744385","4.444444444444445","HSPB1","5.0","false","HSPB1","1.9701374976E10"
"1622.4976718051792","0.31533646322378717","5.0","0.005315788090229034","2.917694330215454","0.8","SMO","1.0","false","SMO","6.74040064E8"
"412.9183564024448","0.3780487804878049","18.0","0.05765000358223915","4.361743927001953","7.0","RAF1","8.675222816399287","false","RAF1","7.9277187072E10"
"651.3248164357536","0.38271604938271603","20.0","0.04735927656292915","4.458744525909424","6.0","MDM2","7.971581196581196","false","MDM2","5.3501034496E10"
"142.25173601947256","0.37734082397003743","22.0","0.08458646386861801","4.542192459106445","11.454545454545455","PDGFRB","13.553221288515408","false","PDGFRB","1.70667999232E11"
"8367.477555301606","0.4375678610206297","46.0","0.10416493564844131","5.048813343048096","10.391304347826088","CREBBP","21.9507733016423","false","CREBBP","2.58818113536E11"
"748.8570846474914","0.364376130198915","12.0","0.03991558402776718","3.9457528591156006","4.666666666666667","ITGA2B","5.09090909090909","false","ITGA2B","3.8004453376E10"
"7714.355394366816","0.45795454545454545","77.0","0.19114717841148376","5.27281379699707","13.480519480519481","MAPK3","44.984025711977125","false","MAPK3","8.71536001024E11"
"7797.850250735143","0.4563986409966025","71.0","0.19702310860157013","5.2434234619140625","15.43661971830986","STAT3","40.86003896663549","false","STAT3","9.25942153216E11"
"34.78043385250804","0.37280296022201664","13.0","0.05341250076889992","4.032747268676758","7.230769230769231","ERBB3","7.833333333333332","false","ERBB3","6.805118976E10"
"41.56177299935446","0.3289795918367347","4.0","0.009067986160516739","2.660248279571533","0.5","HSP90B1","0.6666666666666666","false","HSP90B1","1.961423616E9"
"138.31881662662497","0.37698783910196443","14.0","0.04854263737797737","4.111307144165039","6.0","BCL2L1","6.757867132867133","false","BCL2L1","5.6207777792E10"
"21.167536208713557","0.33951137320977254","8.0","0.024860378354787827","3.4787912368774414","3.75","INSR","4.285714285714286","false","INSR","1.4742296576E10"
"176.57882173456986","0.37349397590361444","15.0","0.06675168871879578","4.182602405548096","9.6","S1PR1","10.380952380952381","false","S1PR1","1.06285654016E11"
"1030.130789709037","0.3871277617675312","17.0","0.052903950214385986","4.3070855140686035","6.470588235294118","TERT","7.059615384615385","false","TERT","6.6761621504E10"
"2229.8745288248588","0.3939393939393939","25.0","0.052098266780376434","4.647572994232178","4.56","CASP3","8.391088761599597","false","CASP3","6.4743534592E10"
"877.9247569506329","0.3522727272727273","9.0","0.01957038603723049","3.6179468631744385","2.6666666666666665","PRKDC","3.0","false","PRKDC","9.135862784E9"
"48.82630785778385","0.3450342465753425","6.0","0.02103091962635517","3.1343536376953125","1.3333333333333333","EDNRA","1.9","false","EDNRA","1.055033344E10"
"2887.1903086144694","0.36208445642407905","14.0","0.022609742358326912","4.111307144165039","2.4285714285714284","HSPA5","3.170512820512821","false","HSPA5","1.2193854464E10"
"540.4125369350041","0.3809073724007561","20.0","0.04708436131477356","4.458744525909424","5.1","GSK3B","6.29016721152944","false","GSK3B","5.2881481728E10"
"2042.6859898284577","0.38564593301435407","15.0","0.050151605159044266","4.182602405548096","5.2","NOS2","7.428571428571429","false","NOS2","5.9995611136E10"
"68.71919109642091","0.34297872340425534","9.0","0.02327525056898594","3.6179468631744385","3.3333333333333335","CASP9","3.791666666666667","false","CASP9","1.2922269696E10"
"93.83234761742095","0.3697247706422018","10.0","0.03490457311272621","3.7403573989868164","5.4","RARB","6.126984126984127","false","RARB","2.9061361664E10"
"2070.2489538100203","0.4154639175257732","51.0","0.1673656553030014","5.101251602172852","18.0","LCK","32.21867593014249","false","LCK","6.68163375104E11"
"3119.2276490635863","0.4224318658280922","56.0","0.1589028239250183","5.145301818847656","14.178571428571429","PTPN11","31.560962809108545","false","PTPN11","6.02300350464E11"
"359.25931876073315","0.388996138996139","32.0","0.11381416022777557","4.829796314239502","14.0625","JAK1","18.16124214670704","false","JAK1","3.08988510208E11"
"30.795531789634484","0.34152542372881356","7.0","0.02377232350409031","3.3192126750946045","1.7142857142857142","PIK3CG","2.0","false","PIK3CG","1.3480102912E10"
"380.2425327339403","0.384909264565425","19.0","0.05788036808371544","4.4121413230896","5.894736842105263","MTOR","6.613888888888887","false","MTOR","7.991205888E10"
"942.2781541338577","0.37734082397003743","25.0","0.04746350273489952","4.647572994232178","7.68","CHUK","12.172346873972261","false","CHUK","5.3736624128E10"
"198.49801489491585","0.33388566694283345","12.0","0.015432174317538738","3.9457528591156006","3.3333333333333335","XIAP","4.214393939393939","false","XIAP","5.68073984E9"
"4106.784811495356","0.43661971830985913","50.0","0.12752652168273926","5.091501712799072","11.12","JUN","22.731231803267637","false","JUN","3.87928195072E11"
"402.57151636975414","0.36470588235294116","14.0","0.032342277467250824","4.111307144165039","4.285714285714286","RXRB","6.221611721611722","false","RXRB","2.4951248896E10"
"4.602903716998249","0.3438566552901024","5.0","0.01953154429793358","2.917694330215454","1.6","PIK3CD","2.0","false","PIK3CD","9.099608064E9"
"1058.8452780133575","0.3935546875","23.0","0.06290241330862045","4.57968807220459","6.695652173913044","FOXO1","9.138850038850036","false","FOXO1","9.438117888E10"
"361.5144796362743","0.37280296022201664","16.0","0.03534036502242088","4.247594833374023","4.125","AKT2","5.31904761904762","false","AKT2","2.9791547392E10"
"130.04726046877036","0.3834443387250238","15.0","0.054876577109098434","4.182602405548096","7.6","BCL2","8.275724275724276","false","BCL2","7.1833034752E10"
"105.06778292771264","0.32684509326845096","7.0","0.012160315178334713","3.3192126750946045","1.7142857142857142","GLI2","2.2666666666666666","false","GLI2","3.527276544E9"
"433.4934015174865","0.3838095238095238","28.0","0.10220924764871597","4.734694004058838","13.357142857142858","JAK3","16.052972865914043","false","JAK3","2.49189711872E11"
"533.9823060648159","0.3780487804878049","22.0","0.06962180137634277","4.542192459106445","6.818181818181818","PPP2CA","8.769792127377265","false","PPP2CA","1.15621904384E11"
"7602.356039086724","0.41503604531410915","32.0","0.05915192514657974","4.829796314239502","5.9375","RXRA","14.906894370651486","false","RXRA","8.3462201344E10"
"549.4946722565481","0.36603088101725706","22.0","0.04125412181019783","4.542192459106445","7.545454545454546","IKBKB","11.275918302543689","false","IKBKB","4.0596189184E10"
"1804.5065761109129","0.41460905349794236","31.0","0.08344244211912155","4.807915210723877","9.612903225806452","HIF1A","14.988842010983571","false","HIF1A","1.66082936832E11"
"16.62464743940757","0.3556928508384819","10.0","0.03427480161190033","3.7403573989868164","5.2","FKBP5","5.777777777777779","false","FKBP5","2.8022054912E10"
"102.40490757370762","0.3441502988898377","11.0","0.02726132422685623","3.848881721496582","4.545454545454546","MAP3K14","5.0","false","MAP3K14","1.7727371264E10"
"112.47518016734338","0.33611342785654713","6.0","0.015431259758770466","3.1343536376953125","0.6666666666666666","NOS1","0.8","false","NOS1","5.680053248E9"
"662.3885694594185","0.3812677388836329","25.0","0.0784895122051239","4.647572994232178","9.84","VAV1","11.719055944055944","false","VAV1","1.46951487488E11"
"3006.6141085828426","0.3111969111969112","8.0","0.004173948895186186","3.4787912368774414","0.5","ALB","2.142857142857143","false","ALB","4.15569952E8"
"804.0","0.2377581120943953","2.0","1.3561466766986996E-4","1.9662657976150513","0.0","TTR","0.0","false","TTR","438699.28125"
"0.0","0.2374779021803182","1.0","1.3547194248531014E-4","1.4827558994293213","0.0","BCHE","0.0","false","BCHE","437775.6875"
"206.6792782072691","0.31533646322378717","3.0","0.0037991597782820463","2.3493075370788574","0.6666666666666666","GCG","1.0","false","GCG","3.44291616E8"
"382.11813826317825","0.30029806259314457","3.0","0.002708314685150981","2.3493075370788574","0.6666666666666666","SHBG","1.5","false","SHBG","1.74965056E8"
"0.0","0.2458816351433801","2.0","2.2346829064190388E-4","1.9662657976150513","1.0","SERPINA6","2.0","false","SERPINA6","1191196.375"
"0.0","0.2054026503567788","3.0","1.2302686627663206E-5","2.3493075370788574","2.0","ALDH2","3.0","false","ALDH2","3620.470947265625"
"1830.6380745625713","0.25377833753148615","6.0","2.7227847022004426E-4","3.1343536376953125","1.3333333333333333","COMT","2.9333333333333336","false","COMT","1768516.125"
"0.0","0.2054026503567788","3.0","1.2302702089073136E-5","2.3493075370788574","2.0","AOC3","3.0","false","AOC3","3620.47998046875"
"388.72003051639035","0.23174238067855088","7.0","9.340385440737009E-5","3.3192126750946045","1.7142857142857142","MAOA","3.4","false","MAOA","208230.921875"
"0.6195002315691971","0.30976172175249805","3.0","0.011930085718631744","2.3493075370788574","1.3333333333333333","ALK","2.0","false","ALK","3.394991872E9"
"1020.0057178664904","0.3023255813953488","8.0","0.001963359536603093","3.4787912368774414","3.5","ALOX15","4.266666666666666","false","ALOX15","9.1950776E7"
"414.34030101880944","0.2868327402135231","9.0","9.358292445540428E-4","3.6179468631744385","4.0","CYP2C9","4.998809523809523","false","CYP2C9","2.0890968E7"
"878.8153171482336","0.24573170731707317","12.0","2.4223914078902453E-4","3.9457528591156006","3.0","CYP1A2","5.437409812409812","false","CYP1A2","1400444.25"
"359.64994014586426","0.2637434554973822","6.0","3.4720436087809503E-4","3.1343536376953125","2.0","PTGS1","2.4","false","PTGS1","2875601.75"
"2989.08702742901","0.35537918871252205","9.0","0.015508708544075489","3.6179468631744385","2.0","PTGS2","2.4285714285714284","false","PTGS2","5.737217024E9"
"767.8342537098973","0.2812281926029309","9.0","7.130670710466802E-4","3.6179468631744385","3.7777777777777777","CYP2C19","4.91547619047619","false","CYP2C19","1.2129005E7"
"1071.9662016279128","0.28806290207290924","7.0","0.0012774522183462977","3.3192126750946045","2.5714285714285716","ALOX5","3.0999999999999996","false","ALOX5","3.8926124E7"
"3051.1725301150714","0.3893719806763285","21.0","0.04027653858065605","4.501981735229492","5.714285714285714","HSPA8","10.063499245852189","false","HSPA8","3.8695067648E10"
"979.8913445315358","0.3435635123614663","9.0","0.019827624782919884","3.6179468631744385","2.888888888888889","MAPKAPK2","3.333333333333333","false","MAPKAPK2","9.377585152E9"
"0.0","0.22376457523598","1.0","4.149430969846435E-5","1.4827558994293213","0.0","ALOX5AP","0.0","false","ALOX5AP","41073.484375"
"170.74160996028672","0.22858763471355645","2.0","4.1123934352071956E-5","1.9662657976150513","0.0","AMPD2","0.0","false","AMPD2","40345.703125"
"38.98947498078153","0.2024108488196886","2.0","1.4210132576408796E-5","1.9662657976150513","0.0","ATIC","0.0","false","ATIC","4819.17041015625"
"120.02126434987673","0.3308702791461412","8.0","0.014621377922594547","3.4787912368774414","3.25","APEX1","4.523809523809525","false","APEX1","5.099572224E9"
"79.03591074239841","0.3389402859545837","7.0","0.013392169028520584","3.3192126750946045","2.0","EPAS1","2.5","false","EPAS1","4.278141952E9"
"4849.47965978417","0.4108053007135576","45.0","0.08552077412605286","5.037108421325684","9.466666666666667","HDAC1","22.535001858624874","false","HDAC1","1.74460076032E11"
"487.9753567921129","0.3492201039861352","13.0","0.021351385861635208","4.032747268676758","3.5384615384615383","PARP1","5.8353174603174605","false","PARP1","1.087444992E10"
"32.25052538258731","0.2909747292418773","5.0","0.0029917480424046516","2.917694330215454","1.6","FEN1","2.1666666666666665","false","FEN1","2.13508064E8"
"22.74559319724179","0.31508991399530883","4.0","0.00551416864618659","2.660248279571533","2.5","POLB","3.333333333333333","false","POLB","7.2529984E8"
"1.5235148548491877","0.3295175797219951","5.0","0.016137924045324326","2.917694330215454","3.2","HDAC7","4.0","false","HDAC7","6.212261376E9"
"3922.7893591033103","0.3687099725526075","23.0","0.04358644410967827","4.57968807220459","6.608695652173913","SIRT1","10.537067099567098","false","SIRT1","4.5316616192E10"
"1063.3660615030049","0.4124872057318321","30.0","0.07755514234304428","4.784839630126953","9.8","CCND1","15.440981059674343","false","CCND1","1.4347362304E11"
"1180.7152790026068","0.40421263791374124","32.0","0.08952197432518005","4.82979679107666","9.8125","NR3C1","13.441183670286438","false","NR3C1","1.91165841408E11"
"2.076733483413801","0.3366750208855472","5.0","0.016008393839001656","2.917694330215454","2.8","BRD4","3.5","false","BRD4","6.11294208E9"
"187.3225323925434","0.36078782452999103","14.0","0.03214118629693985","4.111307144165039","6.285714285714286","CDK6","7.1186480186480185","false","CDK6","2.464188416E10"
"1213.8489553783936","0.37698783910196443","24.0","0.05899208039045334","4.6147379875183105","4.25","PRKACA","5.2909571060398894","false","PRKACA","8.3011248128E10"
"426.73347400987234","0.38235294117647056","17.0","0.04455982893705368","4.3070855140686035","6.705882352941177","EZH2","8.641666666666666","false","EZH2","4.73629696E10"
"1390.0699414743012","0.3784037558685446","20.0","0.04723890870809555","4.458744525909424","5.6","CASP8","7.7673677199992985","false","CASP8","5.3229236224E10"
"145.07020990155746","0.3591800356506239","13.0","0.033750973641872406","4.032747268676758","5.846153846153846","CCND3","6.566666666666666","false","CCND3","2.7172050944E10"
"237.7219097571727","0.3809073724007561","15.0","0.045040588825941086","4.182602405548096","6.133333333333334","HSPA1A","7.272435897435896","false","HSPA1A","4.8390373376E10"
"5.0082049703615485","0.2884753042233357","3.0","0.0035481073427945375","2.3493075370788574","0.0","ARG1","0.0","false","ARG1","3.00292096E8"
"717.5613080221434","0.24648318042813455","4.0","3.96377028664574E-4","2.660248279571533","0.5","DHFR","1.3333333333333333","false","DHFR","3747725.5"
"0.0","0.3333333333333333","2.0","0.012455896474421024","1.9662657976150513","1.0","AXL","2.0","false","AXL","3.700839936E9"
"8404.159378628285","0.45795454545454545","78.0","0.19442710280418396","5.27730655670166","13.307692307692308","MAPK1","44.3562383745459","false","MAPK1","9.01702221824E11"
"925.4132450955766","0.40872210953346855","38.0","0.12464457005262375","4.940492630004883","12.157894736842104","STAT5B","17.31991010678621","false","STAT5B","3.70592219136E11"
"133.22641061955156","0.37349397590361444","24.0","0.08050358295440674","4.6147379875183105","13.25","BLK","16.097685406381057","false","BLK","1.54589970432E11"
"301.4206305303386","0.38862102217936356","31.0","0.10267847031354904","4.807915210723877","14.193548387096774","YES1","19.06626320539364","false","YES1","2.51483488256E11"
"811.3866589117665","0.35950044603033005","16.0","0.04356721043586731","4.247594833374023","5.125","SNCA","5.943589743589744","false","SNCA","4.5276192768E10"
"190.77792788132712","0.3474137931034483","14.0","0.040693458169698715","4.111307144165039","6.428571428571429","EPHB2","7.149766899766899","false","EPHB2","3.9500283904E10"
"1428.455600955345","0.4095528455284553","48.0","0.15048319101333618","5.070939064025879","15.041666666666666","LYN","26.51446851090587","false","LYN","5.40164358144E11"
"238.5522319127864","0.3544415127528584","15.0","0.04570268094539642","4.182602405548096","6.8","EPHB1","7.638777888777889","false","EPHB1","4.9823522816E10"
"4523.324412757416","0.41632231404958675","57.0","0.1592237502336502","5.153286933898926","14.982456140350877","FYN","32.440904599122334","false","FYN","6.04736126976E11"
"529.8086165074914","0.3816287878787879","27.0","0.08458776772022247","4.7073774337768555","12.444444444444445","FGR","15.899654934437544","false","FGR","1.70673422336E11"
"1749.747240965886","0.41122448979591836","40.0","0.12106681615114212","4.971054553985596","12.3","PTK2","20.267206826989437","false","PTK2","3.49623320576E11"
"120.52372397977993","0.3489177489177489","14.0","0.04933490976691246","4.111307144165039","9.285714285714286","ITK","10.0","false","ITK","5.805776896E10"
"2258.671141763939","0.39278752436647174","36.0","0.10871939361095428","4.907060146331787","10.61111111111111","PTK2B","15.31536526959831","false","PTK2B","2.81944850432E11"
"803.0064054198757","0.3974358974358974","27.0","0.09676016122102737","4.7073774337768555","9.703703703703704","PRKCD","11.127214352853741","false","PRKCD","2.23327797248E11"
"1526.956989519621","0.3974358974358974","31.0","0.08874327689409256","4.807915210723877","8.451612903225806","MAPK11","12.193100851178654","false","MAPK11","1.87854012416E11"
"449.3867481107076","0.3882466281310212","31.0","0.10849589109420776","4.807915210723877","12.838709677419354","SYK","15.410528613898181","false","SYK","2.80786763776E11"
"66.06322166421897","0.3489177489177489","16.0","0.05364594608545303","4.247594833374023","10.125","ZAP70","11.555128205128204","false","ZAP70","6.8647612416E10"
"11.842423354647755","0.3284433577832111","8.0","0.023531530052423477","3.4787912368774414","4.75","BRAF","5.452380952380952","false","BRAF","1.3208389632E10"
