id	GSM1199386	GSM1199469	GSM1199464	GSM1199437	GSM1199526	GSM1199450	GSM1199384	GSM1199492	GSM1199529	GSM1199418	GSM1199531	GSM1199524	GSM1199440	GSM1199381	GSM1199468	GSM1199415	GSM1199473	GSM1199431	GSM1199439	GSM1199490	GSM1199504	GSM1199537	GSM1199480	GSM1199403	GSM1199482	GSM1199462	GSM1199494	GSM1199458	GSM1199479	GSM1199427	GSM1199433	GSM1199353	GSM1199502	GSM1199434	GSM1199404	GSM1199487	GSM1199538	GSM1199409	GSM1199506	GSM1199412	GSM1199425	GSM1199445	GSM1199441	GSM1199507	GSM1199533	GSM1199401	GSM1199532	GSM1199364	GSM1199512	GSM1199514	GSM1199484	GSM1199414
PASK	6.67863972001864	7.86756387156356	7.36611417213136	7.55186764100895	8.03918243514689	8.07504755097458	6.97305226087119	7.24869675916667	6.91599806183757	8.18033048176667	7.72366048665537	8.32463556374586	8.51897298004237	8.24514084021751	8.17366591027024	8.22973189812269	7.7774389966161	7.66541347863983	7.06480173029219	8.48355266271243	6.49895660439557	6.79013774916907	6.3006706792307	7.14925572483992	6.97471434400612	7.04534384428861	7.45629560961507	7.85879639871045	7.15451877468503	6.57185378370763	6.81070566313748	6.21215461307674	7.22897972178343	8.14801704184463	7.04641838293023	6.97360648442702	7.30966356952298	8.02604623066196	6.07160944484972	7.9805578701596	7.48223110339878	7.47671659580414	7.66042749187599	6.74936152489124	8.08665657525282	6.36851363472928	5.68756323041507	7.29510327350706	8.13423737603719	5.63370086123635	6.61683367969812	8.03656445607533
GNG7	5.97720185791158	7.01234363501224	6.8075458006935	7.30262893121469	6.6872250005	6.8719899767533	5.8173345406468	6.07314106298983	6.72743628423098	6.53310954566714	6.86163059119633	6.84845249394322	6.81423841549925	6.55428270034021	7.41122862347646	6.93750189239068	7.14133960639925	6.93187370549435	7.28953736468597	6.70010968586441	5.87589248468964	5.93536270973399	6.29699058614623	6.25995047705951	7.0931516082855	5.49213244136414	6.92046576518164	6.80010778002542	5.56985249287674	5.89955466721045	5.23394514665819	5.95317003830273	5.90811649592881	6.06109109618362	6.01551797592137	6.05467795883569	6.47674381657637	6.64875384277213	5.49691996235433	5.71115974705113	5.23777786755885	6.14062469507674	6.09214892658098	5.64584595636742	6.20794784056026	6.92705411721516	6.17496314899266	5.55441408893974	6.69261802494962	6.20552224164266	6.166407045308	6.3787481146742
OSBPL10	5.20917465477589	6.12334875161422	5.65125156648267	5.94341283190951	5.57162015598616	5.89088139790584	5.52884276055885	4.996622727358	4.20423676669605	6.3015273748306	5.74004877530716	5.70421418192627	6.29618508322589	5.71342142231045	5.72784489377072	6.10343383566968	6.56176890055226	6.14423681916337	5.50114364688183	5.71962487859746	4.42284820315678	4.7530173982049	4.16750655400923	5.13291039337758	5.27573026992489	5.30531804287109	6.267488407679	5.6067985554435	5.41430728359548	4.65166960739379	4.82887555387345	4.27578877107863	3.98102476587335	4.76764735580659	4.71350059720085	5.31579088343842	5.91141421865085	4.88587002684783	4.87701200483004	5.37837209478597	4.62848477689162	4.95600219634212	5.13167436469966	4.94398099481026	5.95212588154812	5.03117273209689	4.7047966446855	4.87510073376328	5.9947026294306	4.87808793941563	5.16498431722599	5.6644372559774
SH2D1B	6.54459997331073	6.22899744692524	6.73434966767589	5.85363623790603	6.87093028969501	6.40555092049294	6.17988996658428	6.77104718789077	6.51401631874011	5.81193986457514	6.6139906015	7.15927628271516	7.52667047635264	7.34976559927448	6.19089236153531	6.67073940024348	6.39668484549953	7.12941863897844	6.8878860707048	6.38003332515772	5.94455318757552	6.01513344548785	4.99544423046601	5.13811830651805	6.44542399701535	5.99026300512307	6.18517910432881	6.28752877616695	6.17540428018974	5.11848902680521	6.60435779129407	5.70640326257043	5.5102563546202	5.90300969907721	6.55428270034021	7.50975506096469	6.81423841549925	6.71647508359812	4.83222419697749	4.9830873670661	6.1945913035838	5.37511869318041	5.83782246376422	6.38305018446751	5.75569671517373	5.77199597771337	5.91691660269303	4.96815527339058	5.83272407277448	5.69620469966086	6.89793583782976	5.72984024496686
FCMR	9.71600992766667	10.1429799608107	9.425391887129	10.3510061408347	10.2429855276573	10.3739172040085	9.85836901502637	9.34888812501977	8.95398707887665	10.1494381801525	9.43311692675706	10.2931764722825	10.4722783503023	10.1920769762203	10.4047102845687	10.4360846146507	10.3039248490019	9.59252398008945	10.0795832150405	10.5563147332815	8.69899308788983	8.93095916972599	8.35532658343032	9.31567329827269	9.57766084879849	8.83161050182938	10.3187401588409	9.8915752438936	10.0296603068154	8.6966113487307	9.00176962465443	9.24147539662853	8.98891643616667	9.5375359734275	9.20676067902354	9.75105551225612	10.1016658061846	9.57538107323917	8.42737231234181	9.50848658730885	9.89960560770339	8.91243078088983	9.77520226367608	9.38095067393879	9.8159306429162	9.33783408791714	8.49821436552024	9.2976689566968	9.91011759085687	8.02257880016102	9.72529132094915	9.88900328696798
ID3	6.77809449071186	7.67838083008616	6.56997798104284	7.4409516951436	7.51382337437806	7.86203853795301	7.30262893121469	6.67122768722081	7.10195264653814	7.33744730466243	6.51769116677542	7.29376832087665	7.86679360227731	7.69906678566403	7.6265457372646	7.83985491991149	7.61036233323446	5.80371775781638	6.85571988405207	7.28953736468597	5.47120527283983	5.81700895125282	5.55100057112674	7.04756013107674	6.18276430474576	6.58836290277797	7.45062614085264	7.23027273968691	7.23630810251893	5.9288423989468	6.0840565473387	6.14937021542411	6.60676455549859	6.72893956847448	6.50353666486535	6.5293322600532	7.57678193043277	7.67381955750659	5.96173510942505	7.28387574721601	7.40846493065207	6.00234821140405	6.82508088861224	5.59447335376224	7.36611417213136	6.4374658892435	4.98875942858202	6.35979500029586	6.98463932318362	5.44745602812825	6.86988308645951	7.0339857442951
CXCR5	5.66125282721271	6.31503416929237	5.74960594002863	6.06689703220038	6.04092898425188	6.55055905854049	5.52201253231119	5.34161390568559	5.16251378014981	6.24176211733569	5.74601938855273	6.08291929659444	6.31117415635217	6.04203557311902	6.28959799282439	6.43385286151234	6.10815821559605	5.30864251061205	5.96063417270028	5.70699001166582	4.76958661513531	5.41845822659011	4.54746994987351	5.18141087802476	5.88801498075226	5.27892516947094	6.74588447854567	6.0034486196306	5.22280102732919	5.28253054132919	4.51935321121196	4.61097592521375	5.0355751910726	5.15974590816591	4.96667838921488	5.61544798501289	5.75532828926158	5.12137012174861	4.275993475379	5.23305933849548	4.7826699198049	4.66041055414567	5.30039063137517	5.11185210271271	5.71405920803832	5.67047346105066	5.15171474578769	4.89272340142806	5.97092072439915	4.37820206248588	5.04115894728687	5.85668049674011
STMN3	9.96337080787476	10.0890734286412	10.0092351765169	10.7385520193399	10.2122899669774	9.76775155133616	10.0677993953738	9.81350015437759	10.0151865038879	10.2826335020122	9.98036163088889	10.0858081991252	10.1783891211224	10.7804141410198	10.534699412451	10.0207741011356	10.5563147332815	9.74634878185593	9.564242040121	10.3510061408347	9.02534786928249	8.98891643616667	8.56352037628672	9.86116811099002	9.89960560770339	8.95997332400847	9.38859442865254	9.56656701554991	9.89403927073635	9.06769548884228	9.4563040656968	9.61702814593503	9.45818226988559	9.86860301636064	9.08691972333296	9.26448505182203	9.49513279613653	10.4962488932608	8.68581899546347	9.90473309871092	9.64536022914218	9.28486036322373	10.0121141787815	9.10230856475942	10.0982947991168	8.90944217549153	8.41030247343362	9.52700332221186	9.49330084484087	8.36135741524953	10.412261576322	9.47129927698117
PTGDS	6.60294217141761	5.96791390485829	7.67982589045104	5.71737633688054	6.05618522856127	5.91762149932401	5.59780123667147	7.62726065249718	5.98839832153672	6.75139051600819	5.15606898616431	6.44414570410734	6.39888097942043	7.3302052511968	6.36373754064124	5.88178831186394	5.64402657229915	6.8287351664274	5.91141421865085	7.27173269170433	5.29395353756709	5.28139753309878	5.71994759011704	5.23865661761601	5.3776122732145	5.51775802441131	5.75532828926158	5.382186803397	5.02229301251073	5.15119109243964	6.50616969626798	5.80536304154793	5.86087492582195	6.04632349059058	5.91903843745782	6.6872250005	5.83040611888992	5.35562664630979	4.86911312550687	5.76030765245254	5.98423398063597	5.33570175531464	5.69392502067825	5.77659330463399	6.38266933398267	5.17621006495424	5.77659330463399	5.46544020461092	5.75532828926158	5.15860169603766	6.52748613605132	4.80610101362373
EBF1	4.78741297564521	5.28977813824529	5.40682791685057	5.36443440504802	5.43352902008052	5.73938978237053	4.80274791055932	4.40376005615188	4.2293650685097	5.34856453631235	5.2944205579873	4.88363058988917	5.68594125874444	5.19569402917326	5.61205194401789	5.98687208868927	5.51281947358169	5.85195656464407	5.1798387316807	5.25999793302105	4.46828183684821	4.72985365746234	3.50355542399058	4.26031672008927	5.20569279480338	4.46321776500612	5.22427029605546	5.22029458145998	4.97641541233531	4.33908436533239	4.24164398446375	4.16046396703531	3.21611412555932	4.1300643880725	4.39585381159339	5.02295129238399	5.57400885277589	4.89038251467015	4.22775575205499	4.64469679677702	2.74563910065537	3.98234715664171	4.42822627817401	4.74520638020819	4.91634558022232	5.60405344968446	3.88632032753136	4.36651541237066	5.38469411922966	4.29232356080697	4.73599453202241	5.17796513333187
MEF2D	8.13793304424972	7.83246966568437	8.18230659247251	7.80668541715819	7.55980438147542	8.15257345260452	8.05148404848757	7.82451646479991	7.91401074809416	7.85382769980979	8.386022831721	7.7516042493032	7.92060547817232	8.18887425989642	8.16612469700574	7.91645083398305	7.91252425461629	7.91892818977721	7.78563194238475	7.89183972377985	7.13713263411723	6.71194744960687	6.7043869858984	7.0778348450904	7.40377779302731	7.10582183684887	7.49394866396893	6.98854729733239	7.34906872145565	7.30456355426365	7.32444812676318	7.13840844019727	7.49605264601507	7.06134242184482	6.57283875511864	7.74016945951318	7.6625390524774	7.57678193043277	6.58361349738173	7.18645663663512	6.95327204392128	7.49394866396893	7.29074623156733	7.33744730466243	7.38850382401271	6.47051290562373	7.2116866937064	7.65128944070951	7.53965830887571	7.32257175318343	7.740899860992	7.28258416117043
FAM129C	6.06884592934981	5.75999326458682	6.46968376998503	6.42562875206633	6.13939295528126	6.05842909144727	5.66665587467637	5.81020441133427	5.35763570614709	5.92379101239454	7.02759913898606	6.50309377713983	6.14304134233992	6.15526144556337	6.29443756350518	5.75532828926158	6.7368606187275	6.92489556308013	6.24833907480019	5.3778491495162	5.31866123702401	5.89554482699294	4.98104095831959	4.49780017615645	6.52975234239736	5.60051908632236	6.00164371209642	5.37120220080087	4.9628589855984	5.35005186378879	4.81295898079416	5.19065777389736	5.02556976636497	5.41295358001061	5.0232471004889	5.47201492151365	5.71115974705113	4.90869049270621	5.26594234150499	5.17402375116516	4.64898008785753	4.90260008422429	5.3593456147646	5.02926258152542	5.76533270093691	6.19535066633908	5.89201290753343	5.17907335982561	5.6974720446517	5.3778491495162	5.23732429370452	6.15605734898648
CD79A	7.24073179186864	7.62870894064407	6.94238340890348	7.30579520688559	7.23509536009247	8.03576990670876	7.0885282283564	6.61213978035782	6.32128748560829	7.48424779047316	7.20058555084605	7.72519506971233	7.65201694334633	7.68134537578625	7.74387421744586	7.95216316479755	7.5281865354162	7.27879156571799	7.42882728759416	7.06934972699388	6.14382410553927	6.80174108599548	5.90848059067411	6.53209598478606	7.16940978465301	6.39303136672081	7.7476752686935	7.561303332408	6.7043869858984	6.52975234239736	5.47626445171309	5.90199190853437	5.71833484300631	6.49083790896959	5.95247676918766	7.10826960172486	7.50425158137053	6.19577990734322	6.02765869274049	6.44807847850339	5.71602940504642	5.98800972531394	6.7332529941097	6.20350388471667	7.0778348450904	7.84817820731538	6.59913723942467	6.76311090672307	7.1822269444096	6.18848027668644	6.41537327391949	7.29441985356874
BLK	5.26703251888512	6.02541830056817	6.37567870038748	6.37567870038748	5.95421043712853	6.36419154160631	5.89487016523023	5.12980054932689	4.80419277366064	5.96173510942505	5.49102558889256	5.89663008315301	5.69849980192232	5.73831721509096	6.51165836477166	5.89382260395913	6.03294493978352	5.84025147211064	6.29857511745895	6.02028777115678	4.73438596257392	5.26088033634673	4.70459522982862	4.24773021668936	5.55617720521695	5.17638927561294	6.08949981066968	6.10976661019068	4.94024379845348	4.99036796743456	4.913353355807	4.44311741123898	4.28453812803645	5.00434962285504	3.80607071199896	5.01058696729322	5.59629126860443	5.39182758137655	3.8289956859467	4.71823194719556	4.63366108121751	4.68237168773832	5.38776388600894	4.9125655098194	5.99395613513315	6.20466664695857	5.13291039337758	5.03605240159708	5.84992857674812	4.95954914827281	4.99363115860315	5.91387578208145
GNLY	10.7189608993249	9.06934032887288	8.77229181927684	8.93668102648305	9.95786279020621	10.3510061408347	10.6305088183023	8.6526004112194	8.23461200279096	8.64780433713465	9.3656672278032	9.69968481838795	9.61702814593503	10.1363886211083	9.16333693816478	9.09158657586158	9.03954103011864	9.09315791464313	9.43527516530979	8.72324572682674	8.74802365268644	8.28900128649284	7.25051473881149	8.36432665139407	9.42744445308757	8.27279088187194	8.59338470043314	8.49302121139887	8.97256916939972	7.88851624673041	10.5606754573032	6.95433783821121	7.73772742557815	8.23844978323446	9.23812539392373	9.60876262121798	9.18832092687288	9.82812395146893	8.11174529227542	6.39002979605038	9.40382205685876	8.18973105317269	8.49302121139887	10.0735703797053	7.89929909744162	8.9452226739435	8.6538226392241	6.96977630046799	8.34648859432486	7.55259713318879	9.31939361363183	9.27381266392185
CLIC3	7.32382906632439	6.9868827469774	7.85709664176648	6.14704481725452	7.39246938335339	7.41987755193032	7.63312073432815	7.34906872145565	6.48535707708663	7.11692143335452	6.61213978035782	8.01836463024765	8.12883289007712	8.14801704184463	7.95293671903201	8.32656035528578	7.45629560961507	7.5403372982726	7.87748209320245	7.38194715545998	7.15098074802448	6.35374474252825	5.15683397125612	5.69685020595287	7.2345021489275	6.23963152772458	7.22968585304096	6.57515585434868	7.02996968908898	5.99894838357721	7.0247777234193	6.58889222067533	5.17237984259637	6.39260046084077	6.81318099911864	8.43886523257448	6.90961667214849	7.04703673282109	6.00768515246422	5.91489356751394	6.98352325740913	5.83953574464247	7.04703673282109	8.56568052018493	6.59668307006073	6.89844184085452	6.26879479076544	5.33471673548305	6.81983714776073	6.42199141795292	7.22596062172175	6.86681407195998
LINC00926	5.51746483858154	5.68853488706449	6.65721158874849	6.70740188869209	5.33615995928128	5.60405344968446	5.33545101986347	5.55702086581436	5.18917419088446	5.71571026434454	5.6644372559774	6.32212432566761	5.81398933528879	6.29575469514058	6.06807389525612	6.08176607323107	6.15017221007731	5.79423851040443	6.43200214402222	5.77471610698503	4.56824208502637	5.24432373740429	4.97323021631186	4.32261703859426	6.13978558526158	5.01634108742185	5.97205220591507	5.60893281733484	5.15476198355	5.00162141261563	4.65271737920358	3.98064902147062	4.65482642556949	4.23069555540777	4.12440170797392	5.19669891513823	5.74802453457721	5.23484998600932	4.75926452344868	4.5292174935226	3.97600468207062	4.22671537000612	5.11942029666435	4.9632771164209	5.90371754478352	5.59419171386309	5.96754892495367	4.63194524641596	5.72657532507571	4.86738127147429	5.54166069426544	5.56462829204774
